Feature_ID,mz,RTmin,RT,RTmax,npeaks,sn,NIST_Full scan_1_POS.mzML
F7063,909.6476,12.0490,12.1160,12.1490,1.0000,16.0000,77502.4178
F7064,909.7118,14.1330,14.2160,14.2830,1.0000,76.0000,58975.7595
F7065,909.7188,13.9160,14.0000,14.1330,1.0000,35.0000,48014.5055
F7066,909.7264,11.8990,11.9660,12.0320,1.0000,37.0000,39713.3662
F7067,909.7303,14.3500,14.5160,14.6500,1.0000,37826.0000,280651.9958
F7068,909.7388,12.6490,12.6990,12.7990,1.0000,5.0000,17585.6039
F7069,909.7655,13.1830,13.2330,13.3330,3.0000,231.0000,1449498.4588
F7070,909.7788,14.8000,14.7910,14.9330,2.0000,88.0000,394477.1039
F7071,909.7886,15.3670,15.4500,15.5330,1.0000,399.0000,1462665.5274
F7072,909.8537,14.7660,14.8330,14.8830,1.0000,10163.0000,44146.1535
F7073,909.8582,16.2000,16.3330,16.4170,1.0000,18.0000,62352.7455
F7074,909.8669,17.2840,17.4000,17.5340,1.0000,16.0000,91112.0381
F7075,910.2370,9.5480,9.6650,9.8820,1.0000,30.0000,166224.0174
F7076,910.2375,9.8820,10.0820,10.0990,2.0000,120.0000,608780.7595
F7077,910.2503,6.1140,6.1640,6.1980,1.0000,2438.0000,8673.2330
F7078,910.2579,12.0990,12.1490,12.2160,1.0000,1841.0000,765623.4058
F7079,910.2705,4.9800,4.9890,5.0970,2.0000,105.0000,29756.4330
F7080,910.2735,11.3820,11.4490,11.5160,1.0000,121.0000,31795.9957
F7081,910.2908,7.5980,7.6650,7.7650,1.0000,62.0000,22076.0743
F7082,910.5502,7.4310,7.5310,7.6310,1.0000,93.0000,325964.8153
F7083,910.5598,10.2650,10.3490,10.4150,1.0000,10.0000,26175.1792
F7084,910.5660,11.5660,11.6160,11.6490,1.0000,7.0000,8676.0750
F7085,910.5692,10.1650,10.2820,10.3150,1.0000,13.0000,20282.6546
F7086,910.5707,10.3990,10.4320,10.4820,1.0000,9.0000,10606.0685
F7087,910.6103,11.9490,11.9990,12.0320,1.0000,5419.0000,17337.5641
F7088,910.6528,12.0320,12.1160,12.1490,1.0000,14.0000,29404.8976
F7089,910.6716,13.6830,13.7500,13.8660,1.0000,35.0000,64455.8925
F7090,910.7168,14.1500,14.2160,14.3160,1.0000,22.0000,35845.8387
F7091,910.7339,14.3500,14.5160,14.6500,1.0000,26500.0000,185783.1008
F7092,910.7548,12.8490,12.8990,13.0330,1.0000,14727.0000,92353.7568
F7093,910.7693,13.1830,13.1830,13.3330,2.0000,99684.0000,586317.6297
F7094,910.7736,13.4830,13.5490,13.5830,1.0000,5050.0000,27208.6735
F7095,910.7827,14.3160,14.8330,15.0500,1.0000,72.0000,178782.3327
F7096,910.7857,13.7160,13.7990,13.9160,1.0000,41.0000,189069.1241
F7097,910.7916,15.3670,15.4500,15.5330,1.0000,326.0000,895279.0637
F7098,910.8083,15.2000,15.2830,15.3160,1.0000,2996.0000,11364.1536
F7099,910.8512,15.0830,15.1160,15.1660,1.0000,6.0000,7842.6006
F7100,910.8545,13.9000,13.9830,14.0330,1.0000,9.0000,25146.0115
F7101,910.8702,17.2500,17.4000,17.5500,1.0000,15.0000,29457.1632
F7102,911.2367,9.5650,9.6650,9.8980,1.0000,28.0000,103056.0935
F7103,911.2373,9.8980,10.0820,10.0820,2.0000,107.0000,325788.1135
F7104,911.2490,6.0980,6.1640,6.4140,1.0000,29.0000,10631.8843
F7105,911.2868,7.5810,7.6810,7.7650,1.0000,21.0000,8921.1450
F7106,911.5495,7.7810,7.8810,7.9650,1.0000,14.0000,52345.1156
F7107,911.5538,7.4310,7.5310,7.6480,1.0000,37.0000,124196.9621
F7108,911.5522,11.5490,11.5990,11.6490,1.0000,56.0000,20188.0039
F7109,911.5608,8.0310,8.2310,8.4310,1.0000,34.0000,91167.9548
F7110,911.5630,7.1640,7.2480,7.3310,1.0000,6217.0000,37601.7581
F7111,911.6731,13.6660,13.7500,13.8330,1.0000,27.0000,45002.6697
F7112,911.6852,14.2660,14.3000,14.3500,1.0000,4482.0000,16689.9002
F7113,911.6878,14.1330,14.2000,14.2660,1.0000,8271.0000,40918.9079
F7114,911.7300,14.7660,14.8160,14.9000,1.0000,24.0000,21875.2599
F7115,911.7368,14.4660,14.4750,14.6000,2.0000,11297.0000,57983.5658
F7116,911.7460,15.0330,15.0410,15.2330,2.0000,57.0000,123855.4860
F7117,911.7565,12.8660,12.9160,12.9990,1.0000,10.0000,43010.4118
F7118,911.7719,13.0660,13.1330,13.1660,1.0000,65.0000,204117.3001
F7119,911.7763,13.2660,13.3490,13.3830,1.0000,322.0000,485224.9946
F7120,911.7816,13.3490,13.4830,13.5660,1.0000,252.0000,11031601.4911
F7121,911.7946,15.3670,15.4500,15.5500,1.0000,104.0000,330551.1780
F7122,911.8030,16.2170,16.3170,16.4000,1.0000,203.0000,257184.1283
F7123,911.8603,13.9160,13.9660,14.0330,1.0000,9.0000,15992.9353
F7124,912.2356,9.8820,10.0820,10.0990,2.0000,47.0000,191339.5529
F7125,912.5492,7.7310,7.8810,8.0150,1.0000,51.0000,156653.1246
F7126,912.5571,7.4480,7.5310,7.6980,1.0000,14.0000,37574.6489
F7127,912.5665,8.1310,8.1310,8.2810,2.0000,20.0000,52496.5151
F7128,912.5718,10.1320,10.3150,10.5490,1.0000,10.0000,20690.7268
F7129,912.6392,11.7160,11.7990,11.8490,1.0000,7.0000,8808.1486
F7130,912.6523,11.9490,11.9820,12.0660,1.0000,14.0000,14190.3659
F7131,912.6873,14.1330,14.2000,14.2830,1.0000,95.0000,62797.3368
F7132,912.7497,15.0330,15.1160,15.2160,1.0000,32.0000,75643.3015
F7133,912.7528,14.8660,14.9500,15.0330,1.0000,9.0000,23751.3650
F7134,912.7694,13.0990,13.1830,13.2490,1.0000,40925.0000,265195.9121
F7135,912.7745,13.2490,13.2830,13.3330,1.0000,25233.0000,105507.2954
F7136,912.7852,13.3330,13.5410,13.5660,2.0000,308334.0000,1287433.2086
F7137,912.7917,13.7660,13.8500,13.9160,1.0000,12817.0000,106420.8882
F7138,912.7924,13.9160,13.9660,14.0000,1.0000,7161.0000,31174.4778
F7139,912.7981,15.3670,15.4500,15.5330,1.0000,22.0000,81454.6642
F7140,912.7993,13.9500,14.0500,14.1330,1.0000,16.0000,120419.3768
F7141,912.8008,14.2160,14.3000,14.4330,1.0000,22.0000,140431.2755
F7142,912.8065,16.2330,16.3170,16.4170,1.0000,64.0000,164237.4613
F7143,912.8739,14.5000,14.4910,14.6500,2.0000,38.0000,59739.6224
F7144,913.2162,5.3970,5.4640,5.5310,1.0000,5.0000,10935.1704
F7145,913.2344,9.8650,9.9990,10.1150,1.0000,32.0000,85019.9213
F7146,913.5096,7.2310,7.3310,7.4310,1.0000,37.0000,34767.1254
F7147,913.5299,7.4650,7.5310,7.6310,1.0000,10139.0000,62412.3385
F7148,913.5528,7.7810,7.8810,7.9810,1.0000,9027.0000,63224.9466
F7149,913.5700,7.9650,8.0480,8.1310,1.0000,7.0000,22311.0741
F7150,913.5790,7.5980,7.6980,7.7980,1.0000,4707.0000,28702.0755
F7151,913.6454,11.9160,11.9820,12.0490,1.0000,3010.0000,15970.2308
F7152,913.6691,13.0330,13.0080,13.1660,2.0000,52.0000,62100.9750
F7153,913.6885,14.1500,14.2160,14.3160,1.0000,27.0000,47677.2103
F7154,913.7022,14.7160,14.8160,14.9000,1.0000,115.0000,38876.8450
F7155,913.7311,11.7820,11.8320,11.8660,1.0000,6.0000,7274.0605
F7156,913.7485,14.9000,14.9500,15.0330,1.0000,6.0000,9585.2985
F7157,913.7525,15.0500,15.1000,15.1500,1.0000,15.0000,21727.5171
F7158,913.7661,15.6670,15.7170,15.8000,1.0000,18.0000,14768.6886
F7159,913.7700,13.0990,13.1830,13.2490,1.0000,35.0000,125174.5838
F7160,913.7885,13.4330,13.4830,13.5660,1.0000,320.0000,1734119.2378
F7161,913.7971,13.9660,14.0660,14.1330,1.0000,443.0000,2657847.2913
F7162,913.8010,14.1330,14.3330,14.4160,1.0000,19.0000,327541.3960
F7163,913.7979,13.7330,13.8160,13.9000,1.0000,6079.0000,29861808.9801
F7164,913.8093,16.1830,16.3330,16.5670,1.0000,22.0000,70653.7037
F7165,913.8199,17.3000,17.3840,17.4840,1.0000,16.0000,35022.9710
F7166,913.8774,14.3160,14.5660,14.7000,1.0000,26.0000,58416.8954
F7167,914.1499,11.9320,11.9820,12.0320,1.0000,27.0000,7891.1584
F7168,914.2335,9.8820,10.0900,10.0990,2.0000,15.0000,31229.9804
F7169,914.5225,7.2640,7.3480,7.4150,1.0000,8.0000,17796.6198
F7170,914.5336,7.4480,7.5480,7.6150,1.0000,29.0000,35603.5929
F7171,914.5548,7.7980,7.8650,7.9480,1.0000,15.0000,21169.1412
F7172,914.5647,8.4810,8.6650,8.7650,1.0000,14.0000,73635.3829
F7173,914.5817,7.6150,7.6810,7.7310,1.0000,17.0000,12718.9175
F7174,914.5851,9.8980,10.0320,10.1490,1.0000,22461.0000,208757.5211
F7175,914.6256,11.6160,11.6660,11.7160,1.0000,23.0000,16716.1133
F7176,914.6368,7.2480,7.3310,7.3980,1.0000,18.0000,14431.6243
F7177,914.6721,12.8490,12.9160,12.9660,1.0000,40.0000,28216.5633
F7178,914.6725,13.0330,13.0990,13.1830,1.0000,43.0000,38213.0818
F7179,914.6920,14.1330,14.2160,14.3330,1.0000,18.0000,16358.2883
F7180,914.7032,14.7160,14.8160,14.8830,1.0000,26.0000,37680.1805
F7181,914.7513,14.9500,15.1000,15.2830,1.0000,10.0000,17484.0311
F7182,914.7744,13.0990,13.1830,13.3160,1.0000,10.0000,54099.3074
F7183,914.8010,13.7330,13.9410,13.9000,2.0000,538.0000,19175078.2175
F7184,914.8207,0.7300,0.7800,0.8130,1.0000,5735.0000,14449.4420
F7185,914.8760,12.2160,12.2660,12.2990,1.0000,5.0000,5063.7201
F7186,914.8902,15.0160,15.1160,15.1830,1.0000,10.0000,41605.6173
F7187,914.9008,15.2500,15.3160,15.3830,1.0000,9.0000,14349.8172
F7188,915.2336,9.9320,10.0150,10.0990,1.0000,8.0000,10840.4033
F7189,915.5611,8.4980,8.6650,8.7820,1.0000,12.0000,47759.3929
F7190,915.5819,10.1820,10.3490,10.4990,1.0000,20.0000,77026.3021
F7191,915.5884,9.8820,10.0150,10.1650,1.0000,30.0000,117555.9418
F7192,915.6525,11.6160,11.6660,11.7320,1.0000,99.0000,167215.0690
F7193,915.6592,11.9820,12.0160,12.0660,1.0000,10.0000,10868.6115
F7194,915.6832,13.0990,13.2580,13.2330,2.0000,77.0000,271153.2440
F7195,915.6999,12.8660,12.9160,12.9830,1.0000,3592.0000,17566.9573
F7196,915.7054,14.7330,14.8160,14.9000,1.0000,5710.0000,33970.3931
F7197,915.7648,12.3160,12.3820,12.4660,1.0000,13.0000,23230.1771
F7198,915.7780,13.1160,13.2410,13.2490,2.0000,13.0000,20940.2665
F7199,915.7904,13.4330,13.4990,13.5490,1.0000,72.0000,150289.2090
F7200,915.8049,13.7330,13.8160,13.9000,1.0000,684.0000,5975278.1917
F7201,915.8107,13.5330,13.5660,13.7330,1.0000,13.0000,346255.0931
F7202,915.8134,14.1660,14.5160,14.3500,3.0000,113.0000,5641135.0112
F7203,915.8909,14.7160,14.7500,14.8160,1.0000,7.0000,12251.8760
F7204,915.8913,15.0160,15.1000,15.2000,1.0000,10.0000,33296.6665
F7205,916.2959,7.8980,7.9810,8.0650,1.0000,16.0000,8619.7378
F7206,916.5587,7.8150,7.8810,7.9980,1.0000,2377.0000,18617.7581
F7207,916.5639,8.6310,8.6820,8.7820,1.0000,12.0000,22659.4801
F7208,916.5681,13.9330,14.0160,14.1330,1.0000,12.0000,20660.4682
F7209,916.5795,10.1820,10.3490,10.4990,1.0000,23.0000,200844.0350
F7210,916.5943,11.2150,11.3150,11.3660,1.0000,12.0000,23776.6811
F7211,916.5999,11.0150,11.1150,11.2150,1.0000,55.0000,89219.9713
F7212,916.6455,11.9320,11.9820,12.0320,1.0000,7553.0000,26661.5590
F7213,916.6559,7.7980,7.8480,7.9650,1.0000,11.0000,20901.0930
F7214,916.6559,11.5990,11.6660,11.7320,1.0000,60.0000,97106.6629
F7215,916.6867,13.0990,13.2490,13.2160,2.0000,67.0000,197083.8672
F7216,916.7017,14.7500,14.8160,14.9000,1.0000,16.0000,17235.7308
F7217,916.7391,12.7660,12.8660,12.9330,1.0000,12.0000,60044.6767
F7218,916.7423,11.9820,12.1490,12.5330,1.0000,4736.0000,77272.4808
F7219,916.7428,11.6820,11.7320,11.7990,1.0000,13323.0000,52307.2395
F7220,916.7926,13.4160,13.4990,13.5330,1.0000,14.0000,39037.6908
F7221,916.8075,13.7160,13.8160,13.9330,1.0000,20.0000,1483882.1327
F7222,916.8175,14.1660,14.2660,14.3500,1.0000,1125.0000,23612910.7042
F7223,916.8268,13.9160,13.9500,14.1160,1.0000,25.0000,581867.7626
F7224,916.8293,14.7160,14.7500,14.8830,1.0000,16.0000,84823.0384
F7225,916.8321,15.0160,15.1000,15.2330,1.0000,37.0000,197110.2759
F7226,917.5618,9.6820,10.0320,10.2150,1.0000,48.0000,181296.9302
F7227,917.5824,10.2150,10.3320,10.4650,1.0000,18.0000,90524.2367
F7228,917.6036,11.0150,11.1320,11.2320,1.0000,16.0000,49360.6353
F7229,917.6458,11.6320,11.6660,11.7320,1.0000,10193.0000,37817.2462
F7230,917.6554,7.7810,7.8480,7.9480,1.0000,12.0000,15286.0934
F7231,917.6684,11.9160,11.9820,12.0820,1.0000,183.0000,412689.4241
F7232,917.6951,13.0990,13.1660,13.2330,1.0000,16.0000,79585.4897
F7233,917.6991,13.5660,13.5580,13.7330,2.0000,170.0000,866362.1694
F7234,917.7423,12.7330,12.8660,13.0160,1.0000,14.0000,56224.1268
F7235,917.7462,11.6660,11.7320,11.7990,1.0000,7.0000,30139.9136
F7236,917.7553,14.0330,14.0830,14.1330,1.0000,4023.0000,18307.1327
F7237,917.8101,13.7500,13.8160,13.9000,1.0000,44464.0000,253572.7461
F7238,917.8213,14.1660,14.2660,14.3500,1.0000,141.0000,7468971.9557
F7239,917.8293,14.6830,14.7660,14.8500,1.0000,566.0000,30028681.1839
F7240,917.8300,11.8820,11.9320,11.9660,1.0000,1452.0000,5559.3505
F7241,917.9083,15.7670,15.8330,15.9000,1.0000,2071.0000,10604.4865
F7242,917.9189,13.1990,13.2330,13.2830,1.0000,1620.0000,5140.7465
F7243,918.1697,11.9320,11.9820,12.0660,1.0000,36.0000,15672.7345
F7244,918.3136,5.5140,5.5810,5.6640,1.0000,129.0000,23760.7390
F7245,918.5455,9.5150,9.6150,9.7820,1.0000,19.0000,25237.2682
F7246,918.5642,9.8980,10.0150,10.1490,1.0000,43.0000,84205.3588
F7247,918.6038,11.0490,11.1320,11.2150,1.0000,13.0000,23149.8709
F7248,918.6270,11.6160,11.6660,11.7490,1.0000,38385.0000,170375.9364
F7249,918.6669,9.5980,9.6820,9.7480,1.0000,14.0000,13814.6636
F7250,918.6720,11.9160,11.9820,12.0820,1.0000,110.0000,229642.2867
F7251,918.7026,13.5660,13.6490,13.7330,3.0000,362.0000,568571.0372
F7252,918.7437,12.7830,12.8490,12.9160,1.0000,2714.0000,14767.4474
F7253,918.7470,11.6990,11.7320,11.7820,1.0000,5.0000,8704.4805
F7254,918.7544,12.9830,13.0660,13.1660,1.0000,92.0000,413857.8034
F7255,918.8254,14.0160,14.2500,14.4500,1.0000,120.0000,2018944.9470
F7256,918.8331,14.6830,14.7660,14.9330,1.0000,2702006.0000,22513089.2494
F7257,918.8354,14.9330,15.1160,15.3330,1.0000,19355.0000,687087.6675
F7258,918.8375,15.4330,15.5000,15.5500,1.0000,6077.0000,39068.6376
F7259,918.8404,15.5500,15.6830,15.7170,1.0000,5642.0000,46129.5129
F7260,918.8463,15.7000,15.7330,15.7670,1.0000,6245.0000,21425.3311
F7261,918.8472,14.4330,14.5000,14.5830,1.0000,70374.0000,354856.8015
F7262,918.8484,12.2160,12.2660,12.3160,1.0000,6.0000,5927.7631
F7263,918.8474,15.7670,15.8670,15.9330,1.0000,11375.0000,95161.1081
F7264,918.8556,15.9330,15.9830,16.0170,1.0000,5966.0000,27155.2923
F7265,918.9175,16.0670,16.1170,16.1670,1.0000,7.0000,7243.8553
F7266,919.1557,11.9320,11.9820,12.0490,1.0000,2954.0000,12120.7753
F7267,919.3144,5.5310,5.5810,5.6470,1.0000,4450.0000,18674.8545
F7268,919.5384,9.5320,9.6480,9.7150,1.0000,21.0000,15593.4807
F7269,919.5683,9.9150,9.9820,10.1150,1.0000,25.0000,30371.1086
F7270,919.5775,11.0320,11.1320,11.2150,1.0000,23.0000,58195.6189
F7271,919.6015,11.5490,11.5990,11.6320,1.0000,20.0000,13003.9124
F7272,919.6308,11.6160,11.6660,11.7320,1.0000,19781.0000,81399.9829
F7273,919.6669,11.9160,11.9820,12.0820,1.0000,16033.0000,92523.4543
F7274,919.6837,12.1990,12.1820,12.3160,2.0000,247.0000,232815.2998
F7275,919.7037,13.5660,13.6490,13.7500,1.0000,41370.0000,263332.5311
F7276,919.7048,13.3830,13.4490,13.5660,1.0000,35024.0000,265960.2092
F7277,919.7146,13.7330,13.8160,13.9660,1.0000,1081.0000,1484230.7567
F7278,919.7151,13.9660,14.0500,14.1330,1.0000,1136.0000,917996.7013
F7279,919.7378,12.5490,12.7490,13.3490,1.0000,7.0000,18602.6492
F7280,919.7579,12.9830,13.0490,13.1660,1.0000,108.0000,274660.9120
F7281,919.7714,14.4000,14.5330,14.6000,1.0000,5915.0000,42453.2855
F7282,919.8039,12.8160,12.8660,12.9160,1.0000,5.0000,9683.6598
F7283,919.8100,12.9160,12.9490,12.9990,1.0000,2821.0000,9252.9598
F7284,919.8371,14.6830,14.7660,14.8500,1.0000,467.0000,5952400.7550
F7285,919.8447,15.4000,15.4830,15.5830,1.0000,719.0000,7959632.7660
F7286,919.8842,12.3660,12.5160,12.5830,1.0000,9.0000,12278.2445
F7287,920.0284,7.6480,7.8810,8.0150,1.0000,16.0000,7794.5448
F7288,920.3113,12.3160,12.4240,12.4160,2.0000,25.0000,21662.7871
F7289,920.3137,5.5310,5.5810,5.6640,1.0000,41.0000,19142.0165
F7290,920.5239,8.1480,8.1810,8.2310,1.0000,1712.0000,5687.0284
F7291,920.5633,9.2650,9.3150,9.4150,1.0000,8.0000,10757.1144
F7292,920.5798,11.0320,11.1320,11.2150,1.0000,11.0000,33560.9745
F7293,920.6367,11.6160,11.6660,11.7320,1.0000,7150.0000,25458.0785
F7294,920.6445,11.9160,11.9820,12.0820,1.0000,222.0000,366829.2429
F7295,920.6884,12.1660,12.2660,12.3820,1.0000,50.0000,153076.8874
F7296,920.7054,13.5830,13.6490,13.7500,1.0000,12.0000,95214.0805
F7297,920.7182,13.7330,13.9330,13.9660,2.0000,99771.0000,579219.4379
F7298,920.7628,12.9830,13.0660,13.2330,1.0000,18.0000,173476.7790
F7299,920.7700,13.3830,13.3830,13.5330,2.0000,240.0000,1171107.3801
F7300,920.8397,14.6830,14.7660,14.9500,1.0000,194963.0000,1690747.5002
F7301,920.8487,15.4000,15.4830,15.5830,1.0000,408.0000,4933811.8519
F7302,920.8613,14.9660,15.1500,15.2660,1.0000,10.0000,127108.8129
F7303,920.8643,12.4330,12.4660,12.5330,1.0000,7.0000,14310.5276
F7304,921.3101,5.3140,5.5970,5.6470,1.0000,24.0000,12352.8896
F7305,921.3111,12.3160,12.3660,12.4160,1.0000,65.0000,37499.1056
F7306,921.5921,11.6660,11.7160,11.7820,1.0000,26.0000,31305.1503
F7307,921.6471,11.9160,11.9820,12.0820,1.0000,39830.0000,209561.6132
F7308,921.6884,12.1820,12.2490,12.3160,1.0000,25.0000,55964.1628
F7309,921.7077,13.5990,13.6490,13.7160,1.0000,4733.0000,22020.9534
F7310,921.7193,13.7330,13.8580,13.8660,2.0000,43663.0000,245429.2316
F7311,921.7199,13.9660,14.0500,14.1160,1.0000,44329.0000,254175.8821
F7312,921.7276,14.1160,14.1660,14.1830,1.0000,24059.0000,53093.8829
F7313,921.7305,14.1160,14.3160,14.7000,1.0000,131.0000,1891323.2555
F7314,921.7703,13.4160,13.4490,13.5160,1.0000,140.0000,763853.4693
F7315,921.7729,13.2330,13.3160,13.3990,1.0000,140.0000,838722.6108
F7316,921.7779,12.1820,12.2490,12.2990,1.0000,11.0000,19715.5952
F7317,921.7893,15.1000,15.1660,15.2330,1.0000,13.0000,23192.0409
F7318,921.8227,12.5990,13.0330,13.1330,1.0000,8.0000,25387.4322
F7319,921.8421,14.6830,14.7660,14.9500,1.0000,135.0000,344932.8203
F7320,921.8519,15.4000,15.4830,15.5830,1.0000,217.0000,1679917.1667
F7321,921.8591,16.2670,16.3500,16.4500,1.0000,13.0000,672482.1779
F7322,921.8666,15.0500,15.1660,15.2830,1.0000,11.0000,64885.3345
F7323,921.9139,14.6160,14.6830,14.7160,1.0000,3016.0000,10404.8401
F7324,922.2902,11.6160,11.6490,11.6990,1.0000,50438.0000,116217.7809
F7325,922.5594,8.0650,8.1150,8.1480,1.0000,2138.0000,6887.2402
F7326,922.5985,11.6820,11.7160,11.7660,1.0000,3886.0000,13579.7161
F7327,922.6578,11.8820,11.9820,12.0490,1.0000,13286.0000,116086.9055
F7328,922.6639,12.0490,12.0990,12.1820,1.0000,12414.0000,83179.9059
F7329,922.6682,12.6490,12.6740,12.8490,2.0000,9117.0000,90601.4494
F7330,922.7187,13.9830,14.0500,14.1330,1.0000,16837.0000,86210.1138
F7331,922.7200,13.8330,13.8660,13.9830,1.0000,15164.0000,89962.8497
F7332,922.7335,14.1330,14.3160,14.7000,1.0000,461.0000,1179828.0374
F7333,922.7519,13.3660,13.4160,13.4490,1.0000,201481.0000,577851.7514
F7334,922.7755,13.1830,13.3160,13.3830,1.0000,7.0000,296245.7372
F7335,922.7806,13.4490,13.4830,13.5660,1.0000,64.0000,440868.7535
F7336,922.7860,13.5660,13.7240,13.6990,2.0000,313.0000,2398855.4837
F7337,922.8455,14.6660,14.7830,14.9160,1.0000,45.0000,75794.5482
F7338,922.8546,15.4000,15.4830,15.5830,1.0000,84.0000,408804.4273
F7339,922.8627,16.2670,16.3500,16.4500,1.0000,107.0000,430156.6687
F7340,922.8686,16.6340,16.6840,16.7170,1.0000,7.0000,6949.0045
F7341,923.2901,11.5990,11.6490,11.7160,1.0000,238.0000,113188.2735
F7342,923.3092,12.3160,12.3660,12.4160,1.0000,66.0000,21825.6915
F7343,923.6640,12.1820,12.2490,12.3320,1.0000,37350.0000,131465.7365
F7344,923.6682,12.3320,12.4490,12.4990,1.0000,4778.0000,47524.5402
F7345,923.6734,12.8830,12.8990,12.9830,2.0000,4559.0000,22070.9745
F7346,923.7093,12.9990,13.0660,13.1490,1.0000,32.0000,134686.2373
F7347,923.7349,14.1160,14.3160,14.6500,1.0000,42334.0000,519401.5246
F7348,923.7459,14.8000,14.8660,14.9500,3.0000,478.0000,942373.4515
F7349,923.7491,12.6490,12.6830,12.7990,1.0000,14.0000,22183.1345
F7350,923.7644,12.0160,12.0660,12.0990,1.0000,2224.0000,6924.9603
F7351,923.7795,13.1660,13.3160,13.3830,1.0000,6.0000,184058.0472
F7352,923.7819,13.4330,13.4660,13.5660,1.0000,24.0000,321574.4398
F7353,923.7890,13.5660,13.7240,13.6990,2.0000,130.0000,1549729.0826
F7354,923.8019,15.7670,15.8500,15.9170,1.0000,8.0000,10114.5973
F7355,923.8236,14.5660,14.6160,14.6500,1.0000,7.0000,4742.0229
F7356,923.8575,15.4000,15.4830,15.5830,1.0000,44.0000,83669.8382
F7357,923.8659,16.2670,16.3500,16.4500,1.0000,42.0000,144121.6411
F7358,924.2707,6.3980,6.4810,6.5480,1.0000,7304.0000,11147763.6674
F7359,924.5009,7.7650,7.8650,8.0150,1.0000,28.0000,93454.6202
F7360,924.5049,9.4980,9.6320,9.7980,1.0000,20.0000,30811.0441
F7361,924.5290,8.0980,8.1480,8.1810,1.0000,6.0000,7319.8929
F7362,924.5305,8.0150,8.0480,8.0980,1.0000,2478.0000,8144.5157
F7363,924.6509,0.9630,1.0130,1.0800,1.0000,9.0000,16354.2932
F7364,924.6601,13.8500,13.9000,13.9330,1.0000,3820.0000,12713.1298
F7365,924.6632,11.8820,12.2490,12.4160,1.0000,12.0000,72976.9246
F7366,924.7114,12.9830,13.1330,13.1660,2.0000,5626.0000,25566.4202
F7367,924.7357,14.2660,14.4160,14.4160,2.0000,32.0000,31711.2927
F7368,924.7373,14.1830,14.2330,14.2660,1.0000,99.0000,54594.3251
F7369,924.7494,14.6160,14.8500,15.0000,1.0000,184.0000,1038452.6392
F7370,924.7507,12.6160,12.6660,12.7660,1.0000,10.0000,19994.7698
F7371,924.8012,13.4660,14.0330,14.5830,1.0000,438.0000,8999459.3337
F7372,924.8577,15.4670,15.5000,15.5830,1.0000,7.0000,13473.1239
F7373,924.8690,16.2670,16.3500,16.4500,1.0000,6050.0000,35789.4266
F7374,925.2714,6.3980,6.4810,6.5480,1.0000,6945.0000,9706870.8658
F7375,925.5048,7.7650,7.8810,7.9980,1.0000,34.0000,50215.0233
F7376,925.5075,9.5150,9.5820,9.6650,1.0000,9.0000,16408.1155
F7377,925.5193,7.3480,7.5150,7.5980,1.0000,24.0000,24637.6429
F7378,925.6523,6.6310,6.6640,6.7140,1.0000,18.0000,5077.5870
F7379,925.6614,12.1660,12.2490,12.2990,1.0000,8.0000,14777.6367
F7380,925.6726,12.0320,12.0820,12.1160,1.0000,4691.0000,11531.3385
F7381,925.7255,13.3830,13.3830,13.5330,2.0000,60888.0000,367975.2839
F7382,925.7380,14.2830,14.3330,14.4160,1.0000,4296.0000,22696.7951
F7383,925.7507,14.6330,14.8500,15.0000,1.0000,40653.0000,447093.5564
F7384,925.7619,12.7990,12.9330,12.9990,1.0000,84.0000,132628.5041
F7385,925.7624,15.3670,15.4500,15.5330,1.0000,655.0000,922404.1890
F7386,925.7843,13.3660,13.4490,13.5160,1.0000,22822.0000,187480.1298
F7387,925.7883,13.2660,13.2990,13.3660,1.0000,14981.0000,84959.7343
F7388,925.8044,13.5660,14.0330,14.5830,1.0000,215.0000,5767662.6998
F7389,926.1629,11.9320,11.9820,12.0660,1.0000,14.0000,11163.4677
F7390,926.2484,4.9300,5.0140,5.0970,1.0000,19.0000,14110.0707
F7391,926.2701,6.3980,6.4810,6.5480,1.0000,5609.0000,8630755.5145
F7392,926.5121,7.9810,8.0480,8.0980,1.0000,10.0000,35379.8769
F7393,926.5217,7.4480,7.5310,7.6480,1.0000,26.0000,31879.3679
F7394,926.5478,9.5150,9.6150,9.7150,1.0000,18.0000,13252.3041
F7395,926.5583,9.9150,9.9990,10.0650,1.0000,9.0000,11426.2458
F7396,926.6298,11.5820,11.6320,11.6990,1.0000,5.0000,6991.9292
F7397,926.6723,11.9490,11.9820,12.0660,1.0000,8.0000,11027.5618
F7398,926.6994,12.1490,12.1990,12.2820,1.0000,11.0000,19334.3536
F7399,926.7137,14.1660,14.2160,14.2660,1.0000,31.0000,15565.7654
F7400,926.7293,13.2330,13.3740,13.3830,2.0000,211.0000,246521.1120
F7401,926.7528,14.6830,14.8500,15.0000,1.0000,74.0000,145841.1926
F7402,926.7645,12.8160,12.9160,13.0160,1.0000,29.0000,82809.0057
F7403,926.7659,15.3670,15.4500,15.6170,1.0000,400.0000,679956.7549
F7404,926.8083,13.5330,13.6160,13.6660,1.0000,15.0000,475120.7832
