Feature_ID,mz,RT,RTmin,RTmax,parent_masstrack_id,peak_area,cSelectivity,goodness_fitting,snr,detection_counts,SERUM-1_copy_P1-E4_1_step1_1
F2196,774.5353,2.68,2.579,2.781,4541,1421965,1.0,0.98,40,1,1452621
F2197,798.677,1.636,1.543,1.72,4830,128909,1.0,0.93,13,1,151235
F2198,774.5797,1.636,1.535,1.737,4543,407081,1.0,0.99,27,1,433213
F2199,798.9903,3.606,3.548,3.708,4832,90587,1.0,0.81,10,1,108522
F2200,799.0464,3.379,3.295,3.48,4833,300615,1.0,0.93,24,1,331617
F2201,774.5964,2.714,2.621,2.815,4544,73377,0.73,0.79,6,1,97922
F2202,774.5964,4.659,4.558,4.76,4544,1025540,1.0,0.99,65,1,1056397
F2203,847.5933,1.493,1.459,1.526,5439,57347,1.0,0.99,11,1,66550
F2204,847.5933,2.108,2.057,2.183,5439,90598,0.91,0.82,9,1,107130
F2205,774.637,4.726,4.626,4.828,4545,291562,1.0,0.95,24,1,318722
F2206,774.637,4.971,4.87,5.072,4545,268908,1.0,0.98,18,1,294924
F2207,775.0008,3.497,3.43,3.598,4546,154351,1.0,0.86,12,1,179216
F2208,799.549,1.535,1.493,1.636,4835,56193,0.71,0.87,3,1,75185
F2209,799.549,2.689,2.588,2.79,4835,161859,0.85,0.96,5,1,188417
F2210,799.549,3.362,3.261,3.463,4835,689453,1.0,1.0,37,1,718044
F2211,799.549,4.726,4.626,4.819,4835,248734,0.96,0.95,18,1,273376
F2212,775.4174,2.706,2.646,2.798,4547,58729,0.8,0.97,5,1,78185
F2213,775.4174,4.491,4.457,4.541,4547,30597,0.77,0.97,4,1,43167
F2214,847.6033,1.543,1.51,1.644,5440,225175,1.0,0.96,4,1,278525
F2215,775.4804,5.686,5.602,5.762,4548,76139,1.0,0.97,7,1,94208
F2216,799.6051,4.609,4.507,4.684,4838,235155,1.0,0.97,18,1,262190
F2217,799.6051,4.735,4.693,4.794,4838,31051,0.78,0.85,5,1,40193
F2218,775.5037,3.514,3.455,3.581,4549,41414,1.0,0.98,5,1,56890
F2219,799.668,1.628,1.552,1.703,4839,85007,0.81,0.99,9,1,103033
F2220,799.668,4.929,4.828,5.03,4839,1390218,1.0,0.96,91,1,1421796
F2221,847.6348,4.533,4.44,4.558,5442,56333,1.0,0.73,7,1,75300
F2222,775.541,2.68,2.579,2.781,4552,678577,1.0,0.98,44,1,708837
F2223,800.0538,3.362,3.27,3.463,4840,455267,1.0,0.98,32,1,487865
F2224,847.6634,4.617,4.516,4.718,5443,232881,0.9,0.94,14,1,259735
F2225,775.5636,4.777,4.752,4.87,4554,40471,1.0,0.75,7,1,56989
F2226,847.7531,1.493,1.409,1.594,5444,1375828,1.0,0.9,91,1,1410192
F2227,775.5963,1.628,1.56,1.72,4555,74479,0.9,0.87,7,1,96267
F2228,775.5963,4.668,4.566,4.769,4555,480432,1.0,0.99,31,1,508622
F2229,800.5327,8.146,7.91,8.659,4841,381047,0.93,0.82,6,1,470709
F2230,800.5327,9.636,8.659,9.964,4841,1597389,0.97,0.82,10,1,1375294
F2231,848.5231,3.893,3.792,3.994,5446,119210,1.0,0.98,8,1,145326
F2232,776.4786,3.514,3.413,3.615,4557,212935,1.0,0.99,15,1,238589
F2233,800.5519,2.697,2.596,2.798,4842,204334,0.78,0.98,7,1,229866
F2234,776.5322,3.27,3.169,3.371,4558,439850,1.0,0.99,27,1,467094
F2235,848.5524,3.143,2.933,3.455,5447,199735,0.99,0.86,4,1,286381
F2236,848.5524,4.533,4.432,4.634,5447,541770,1.0,0.99,30,1,577844
F2237,776.5538,2.68,2.579,2.781,4559,1390227,1.0,0.98,80,1,1422103
F2238,800.5667,1.526,1.426,1.628,4843,438328,1.0,0.99,11,1,472365
F2239,800.5667,3.278,3.211,3.32,4843,47880,0.95,0.86,3,1,68830
F2240,776.5689,1.998,1.897,2.099,4560,8499664,1.0,1.0,407,1,8524664
F2241,800.5763,4.701,4.668,4.735,4844,22570,0.83,0.93,5,1,32837
F2242,776.5801,4.71,4.676,4.786,4561,69572,1.0,0.94,13,1,80223
F2243,776.5947,4.668,4.566,4.769,4562,147449,1.0,0.77,12,1,170212
F2244,800.6156,4.609,4.507,4.71,4846,548523,1.0,0.95,36,1,576586
F2245,776.6109,4.752,4.71,4.811,4563,50883,0.86,0.91,8,1,65329
F2246,800.6719,4.937,4.836,5.038,4847,742012,1.0,0.95,48,1,772142
F2247,776.6249,1.998,1.897,2.099,4564,521569,1.0,0.99,39,1,550697
F2248,776.6249,4.752,4.651,4.802,4564,79632,0.97,0.83,8,1,98031
F2249,848.6054,1.56,1.459,1.594,5449,149708,1.0,0.91,6,1,190889
F2250,848.6054,2.638,2.537,2.68,5449,116858,1.0,0.86,4,1,168369
F2251,776.9778,3.506,3.43,3.548,4565,77473,1.0,0.8,9,1,97768
F2252,777.0334,3.244,3.186,3.346,4566,239496,1.0,0.78,24,1,255951
F2253,801.5644,1.569,1.468,1.67,4854,2748285,0.91,0.96,3,1,2875582
F2254,777.5279,1.628,1.577,1.729,4568,245121,1.0,0.88,25,1,270497
F2255,777.5279,3.463,3.421,3.506,4568,29341,0.85,0.83,5,1,39746
F2256,848.624,1.703,1.602,1.804,5450,1326490,1.0,0.97,46,1,1351490
F2257,848.624,2.032,1.931,2.133,5450,3138262,1.0,1.0,116,1,3163262
F2258,848.624,2.706,2.68,2.781,5450,122531,0.76,0.75,6,1,135531
F2259,848.6333,1.56,1.526,1.594,5451,21894,0.83,0.92,6,1,30896
F2260,777.5383,3.244,3.143,3.346,4569,799972,1.0,0.99,47,1,828545
F2261,848.6456,4.533,4.432,4.634,5452,485009,1.0,0.99,32,1,511249
F2262,848.6646,1.577,1.476,1.602,5453,48471,0.79,0.84,5,1,66870
F2263,777.5608,1.56,1.459,1.661,4570,499959,0.97,0.99,4,1,523294
F2264,777.5608,2.672,2.571,2.773,4570,782738,1.0,0.98,9,1,811016
F2265,848.6836,1.695,1.594,1.796,5454,110658,1.0,0.84,8,1,136179
F2266,848.6836,2.032,1.931,2.133,5454,149613,1.0,0.82,15,1,176234
F2267,777.5727,1.99,1.889,2.091,4571,3639209,1.0,1.0,263,1,3664209
F2268,848.7648,1.476,1.392,1.577,5455,3104046,0.94,0.9,220,1,3127046
F2269,848.8208,1.493,1.451,1.56,5456,140632,1.0,0.94,17,1,153202
F2270,777.6256,1.99,1.889,2.091,4574,221325,1.0,0.93,19,1,247746
F2271,849.02,1.569,1.484,1.644,5457,62253,0.76,0.89,5,1,82399
F2272,849.02,3.152,2.992,3.312,5457,106222,0.76,0.71,5,1,145857
F2273,849.02,3.893,3.817,3.994,5457,60589,0.89,0.93,5,1,83892
F2274,849.02,5.746,5.661,5.847,5457,73706,0.88,0.94,5,1,97382
F2275,778.0409,3.253,3.152,3.354,4575,539832,1.0,0.97,36,1,568254
F2276,801.6164,4.6,4.499,4.701,4856,300799,0.85,0.94,7,1,324647
F2277,778.507,1.569,1.501,1.619,4576,83862,1.0,0.92,6,1,97818
F2278,801.6442,4.668,4.592,4.743,4858,103742,1.0,0.97,9,1,125356
F2279,778.5499,1.535,1.459,1.636,4577,19166994,1.0,0.99,3,1,30795861
F2280,801.6634,4.701,4.609,4.735,4859,41960,1.0,0.74,5,1,60913
F2281,849.5551,4.533,4.449,4.634,5462,296995,1.0,0.96,24,1,322484
F2282,801.6796,4.92,4.819,5.021,4860,1840740,1.0,0.95,130,1,1865740
F2283,801.7337,4.92,4.853,5.013,4863,99244,1.0,0.79,10,1,119076
F2284,802.1225,7.623,6.916,8.011,4869,607957,1.0,0.85,9,1,740485
F2285,849.5938,2.621,2.52,2.672,5465,74712,0.82,0.86,5,1,94584
F2286,818.5999,0.457,0.423,0.491,5103,29760,0.77,0.86,7,1,38764
F2287,818.5999,1.594,1.569,1.653,5103,144296,0.81,0.9,22,1,160817
F2288,818.5999,1.703,1.653,1.746,5103,67516,0.77,0.9,9,1,88094
F2289,818.5999,1.889,1.855,1.931,5103,26117,0.76,0.72,6,1,36121
F2290,818.5999,2.023,1.99,2.066,5103,20947,0.71,0.72,5,1,30950
F2291,818.5999,2.764,2.739,2.798,5103,25784,0.74,0.84,6,1,33786
F2292,818.5999,4.541,4.457,4.609,5103,1034051,1.0,0.97,87,1,1053059
F2293,818.5999,8.289,8.204,8.39,5103,299137,0.81,0.86,9,1,314964
F2294,818.5999,8.466,8.423,8.55,5103,196168,0.81,0.83,10,1,199893
F2295,818.5999,8.617,8.558,8.651,5103,155540,0.81,0.9,10,1,162520
F2296,818.5999,9.055,9.021,9.08,5103,102357,0.81,0.89,10,1,107534
F2297,818.5999,9.156,9.08,9.198,5103,184383,0.81,0.88,10,1,185970
F2298,818.5999,9.24,9.198,9.299,5103,141627,0.79,0.78,8,1,153096
F2299,818.5999,9.56,9.501,9.619,5103,191997,0.81,0.77,6,1,208088
F2300,818.5999,9.754,9.653,9.846,5103,332976,0.8,0.85,5,1,352425
F2301,818.5999,9.922,9.846,9.964,5103,176260,0.81,0.93,5,1,182265
F2302,849.618,1.543,1.493,1.594,5467,148048,1.0,0.98,19,1,169667
F2303,849.618,4.937,4.878,4.988,5467,44036,0.94,0.95,6,1,58898
F2304,849.6294,1.695,1.594,1.796,5468,688883,1.0,0.91,41,1,713883
F2305,849.6294,2.032,1.931,2.133,5468,1477535,1.0,1.0,104,1,1502535
F2306,818.6267,4.617,4.575,4.651,5104,363354,1.0,0.98,48,1,381613
F2307,818.6267,4.794,4.76,4.87,5104,106373,1.0,0.91,13,1,121576
F2308,849.649,1.526,1.484,1.569,5469,25687,0.88,0.87,5,1,36526
F2309,849.649,1.611,1.569,1.636,5469,27059,0.95,0.92,6,1,37589
F2310,849.649,4.533,4.432,4.634,5469,264955,1.0,0.99,18,1,290523
F2311,849.6874,1.526,1.434,1.628,5470,195755,0.96,0.94,11,1,221307
F2312,849.6874,2.057,1.965,2.116,5470,55238,0.84,0.84,7,1,73913
F2313,802.5677,1.569,1.468,1.67,4879,1547177,1.0,0.97,3,1,1671201
F2314,849.7684,1.476,1.417,1.569,5471,1695821,0.88,0.88,126,1,1714821
F2315,818.6352,4.735,4.642,4.769,5105,2079243,1.0,0.77,73,1,2095243
F2316,778.6961,0.23,0.179,0.272,4579,88086,0.74,0.8,5,1,106566
F2317,778.6961,0.348,0.272,0.415,4579,174476,0.73,0.85,6,1,195672
F2318,778.6961,0.684,0.583,0.76,4579,196117,0.73,0.8,3,1,224067
F2319,778.6961,0.819,0.76,0.886,4579,134670,0.73,0.84,3,1,153916
F2320,778.6961,0.912,0.886,0.971,4579,75109,0.74,0.84,3,1,88356
F2321,778.6961,1.19,1.097,1.249,4579,139528,0.73,0.81,3,1,164597
F2322,778.6961,1.308,1.274,1.358,4579,75120,0.74,0.88,3,1,92497
F2323,778.6961,1.619,1.586,1.67,4579,128606,0.78,0.96,9,1,130957
F2324,778.6961,1.804,1.762,1.838,4579,98995,0.73,0.95,7,1,108947
F2325,778.6961,1.88,1.838,1.981,4579,184489,0.72,0.9,7,1,189840
F2326,778.6961,2.386,2.343,2.428,4579,49030,0.71,0.94,5,1,57213
F2327,818.6598,4.499,4.474,4.541,5107,32197,0.83,0.93,6,1,43597
F2328,779.0157,3.261,3.228,3.286,4580,30287,0.96,0.94,6,1,38342
F2329,779.0451,3.253,3.169,3.329,4581,61525,1.0,0.94,7,1,80682
F2330,850.5696,1.586,1.484,1.686,5475,236884,0.98,0.98,5,1,314643
F2331,850.5696,4.541,4.466,4.642,5475,179776,0.98,0.94,6,1,248566
F2332,850.5696,8.651,7.75,8.912,5475,3688338,0.98,0.84,7,1,2069679
F2333,850.5696,9.19,8.912,9.956,5475,2060833,0.98,0.82,6,1,2442344
F2334,818.6868,4.718,4.659,4.777,5109,93218,1.0,0.89,11,1,104041
F2335,779.3739,1.56,1.535,1.602,4582,27438,1.0,0.96,5,1,39795
F2336,818.7045,4.912,4.853,4.996,5110,109721,1.0,0.97,10,1,132472
F2337,779.5529,1.535,1.459,1.636,4584,10155885,1.0,0.98,3,1,16088729
F2338,818.7166,1.484,1.417,1.586,5111,283156,0.89,0.86,16,1,306799
F2339,818.7529,1.577,1.535,1.628,5114,35762,1.0,0.92,4,1,47593
F2340,802.6287,1.501,1.409,1.569,4883,86583,0.75,0.94,3,1,106871
F2341,802.6287,1.602,1.569,1.67,4883,70893,0.83,0.84,3,1,80368
F2342,802.6287,4.609,4.507,4.71,4883,204168,1.0,0.97,5,1,234255
F2343,819.0296,3.766,3.75,3.826,5119,33037,1.0,0.81,6,1,44115
F2344,819.5047,5.948,5.847,6.04,5120,77755,1.0,0.92,6,1,103043
F2345,850.6142,1.56,1.493,1.594,5477,45145,1.0,0.96,5,1,60403
F2346,802.6368,4.743,4.676,4.819,4884,152596,1.0,0.99,18,1,171118
F2347,802.6541,4.676,4.575,4.76,4885,102098,1.0,0.88,8,1,123111
F2348,802.6829,4.937,4.836,5.038,4886,955438,1.0,0.94,60,1,986395
F2349,850.6315,1.695,1.653,1.796,5478,135375,1.0,0.93,14,1,156823
F2350,850.6315,2.023,1.922,2.124,5478,457118,1.0,1.0,33,1,488927
F2351,850.6315,2.68,2.646,2.714,5478,22842,0.87,0.79,5,1,32097
F2352,850.6315,2.756,2.714,2.798,5478,39024,0.96,0.88,8,1,49633
F2353,850.6403,2.714,2.655,2.748,5479,105210,1.0,0.96,18,1,119192
F2354,802.7389,4.962,4.878,5.021,4889,55224,0.87,0.91,5,1,74798
F2355,850.6596,4.533,4.432,4.634,5480,613405,1.0,0.99,43,1,640340
F2356,802.9934,1.543,1.442,1.644,4892,211098,1.0,0.96,14,1,238367
F2357,850.6749,1.678,1.653,1.746,5481,36047,1.0,0.75,6,1,50205
F2358,850.6917,1.594,1.493,1.661,5482,115074,0.9,0.88,8,1,139106
F2359,803.5747,1.586,1.552,1.661,4895,312192,1.0,0.85,3,1,410161
F2360,850.7784,1.493,1.4,1.594,5484,1962297,1.0,0.87,128,1,1986297
F2361,851.5365,5.038,4.996,5.139,5487,67838,0.72,0.77,6,1,86457
F2362,803.5843,1.535,1.442,1.577,4896,804174,1.0,0.97,86,1,821180
F2363,851.6356,1.661,1.619,1.762,5490,59317,0.91,0.96,6,1,76099
F2364,851.6356,2.023,1.948,2.099,5490,92934,0.98,0.99,8,1,113051
F2365,851.6356,2.714,2.646,2.781,5490,98628,1.0,1.0,10,1,116252
F2366,851.6356,4.937,4.853,5.038,5490,128117,1.0,0.95,11,1,152321
F2367,851.6652,1.661,1.602,1.72,5492,40425,0.89,0.95,5,1,55795
F2368,851.6652,4.525,4.432,4.626,5492,307647,1.0,0.98,23,1,333620
F2369,851.7041,1.543,1.451,1.644,5493,409465,1.0,0.91,25,1,435633
F2370,779.608,1.51,1.417,1.611,4585,828308,1.0,0.79,3,1,882734
F2371,851.7833,1.501,1.4,1.602,5494,1021655,1.0,0.9,63,1,1053150
F2372,852.0778,3.8,3.699,3.901,5495,1204607,1.0,0.9,79,1,1239426
F2373,819.5836,1.535,1.434,1.602,5122,574822,1.0,0.99,3,1,741138
F2374,852.5518,1.628,1.602,1.712,5496,63102,1.0,0.93,8,1,79616
F2375,803.6845,4.929,4.87,5.03,4902,260650,1.0,0.84,19,1,282431
F2376,852.5644,1.586,1.543,1.628,5497,26478,0.71,0.93,6,1,37653
F2377,803.6957,4.861,4.828,4.895,4903,28703,1.0,0.98,6,1,38737
F2378,852.5779,3.8,3.699,3.901,5498,690466,1.0,0.99,38,1,719847
F2379,803.9985,3.64,3.539,3.699,4906,120959,1.0,0.89,11,1,142335
F2380,804.5029,3.64,3.548,3.741,4909,163339,1.0,0.96,12,1,187796
F2381,852.662,2.714,2.672,2.764,5502,40109,0.72,0.96,5,1,54649
F2382,852.662,4.533,4.432,4.634,5502,392020,1.0,0.93,29,1,418724
F2383,779.9775,1.552,1.476,1.611,4587,81804,1.0,0.81,9,1,99110
F2384,780.0211,3.244,3.186,3.346,4589,52878,1.0,0.85,5,1,73452
F2385,852.787,1.51,1.426,1.611,5504,314091,1.0,0.91,20,1,342455
F2386,780.1765,1.602,1.577,1.644,4591,22674,1.0,0.95,5,1,31960
F2387,853.0797,3.8,3.699,3.901,5505,222412,1.0,0.83,18,1,250107
F2388,780.4545,3.009,2.908,3.11,4592,601304,1.0,0.99,41,1,629149
F2389,819.604,1.619,1.577,1.72,5123,82888,0.9,0.8,6,1,93448
F2390,819.604,1.788,1.72,1.821,5123,46799,0.72,0.74,4,1,58580
F2391,819.604,2.63,2.613,2.663,5123,22806,0.76,0.74,4,1,32852
F2392,819.604,2.748,2.722,2.79,5123,32365,0.77,0.9,4,1,42091
F2393,819.604,4.541,4.44,4.617,5123,620220,1.0,0.97,44,1,640858
F2394,819.604,8.213,8.112,8.255,5123,88499,0.89,0.8,6,1,107465
F2395,819.604,8.432,8.39,8.474,5123,57096,0.92,0.95,6,1,70627
F2396,819.604,8.6,8.55,8.642,5123,58248,0.88,0.84,5,1,74881
F2397,819.604,8.693,8.642,8.743,5123,82725,0.95,0.96,6,1,96093
F2398,819.604,8.87,8.786,8.929,5123,123364,0.89,0.84,5,1,141634
F2399,819.604,8.971,8.929,9.063,5123,124911,0.93,0.78,6,1,139512
F2400,819.604,9.249,9.206,9.282,5123,66781,0.97,0.82,6,1,71780
F2401,819.604,9.434,9.392,9.484,5123,47389,0.84,0.91,4,1,58060
F2402,819.604,9.543,9.484,9.586,5123,77444,0.97,0.93,6,1,90539
F2403,819.604,9.619,9.586,9.661,5123,53337,0.88,0.91,4,1,62093
F2404,819.604,9.703,9.661,9.771,5123,87577,0.92,0.94,6,1,104662
F2405,819.604,9.863,9.771,9.906,5123,97541,0.89,0.84,5,1,114484
F2406,819.604,9.939,9.906,9.981,5123,62260,0.92,0.94,6,1,75610
F2407,804.5478,4.558,4.507,4.617,4912,2150093,1.0,0.78,208,1,2164093
F2408,853.6246,1.661,1.569,1.762,5506,172776,1.0,0.96,13,1,196841
F2409,853.6246,2.032,1.931,2.133,5506,196507,1.0,1.0,15,1,222254
F2410,853.6246,3.792,3.699,3.893,5506,80924,0.89,0.98,5,1,104788
F2411,853.6246,4.937,4.87,4.988,5506,38857,0.82,0.85,5,1,53662
F2412,819.6326,4.735,4.634,4.836,5124,987210,1.0,0.92,46,1,1016305
F2413,780.5518,1.543,1.442,1.644,4595,4015624,1.0,0.98,4,1,4688637
F2414,780.5518,4.575,4.507,4.6,4595,1333761,1.0,0.96,4,1,1711241
F2415,780.5518,4.693,4.6,4.794,4595,7262139,1.0,0.96,10,1,7766989
F2416,853.7211,1.51,1.409,1.611,5507,867507,1.0,0.94,49,1,901010
F2417,853.8766,1.56,1.484,1.594,5508,76188,1.0,0.92,9,1,94066
F2418,804.5693,1.518,1.468,1.552,4913,321195,1.0,0.93,3,1,447921
F2419,854.5479,3.809,3.708,3.876,5509,63267,0.84,0.92,5,1,83611
F2420,854.5644,4.499,4.398,4.6,5510,183290,1.0,0.99,11,1,209093
F2421,819.7211,1.518,1.426,1.619,5130,191307,1.0,0.97,12,1,218758
F2422,780.5928,2.638,2.613,2.663,4596,55134,0.76,0.91,10,1,56859
F2423,780.5928,2.739,2.706,2.756,4596,74716,0.79,0.79,15,1,88533
F2424,780.5928,4.693,4.617,4.794,4596,581466,0.86,0.96,25,1,607355
F2425,780.5928,5.013,4.912,5.114,4596,237472,0.79,0.98,11,1,261429
F2426,854.5812,1.653,1.594,1.754,5511,95279,1.0,0.9,8,1,115425
F2427,854.5812,2.032,1.931,2.133,5511,134844,1.0,0.99,10,1,159805
F2428,854.5812,4.44,4.398,4.474,5511,27055,1.0,0.88,5,1,35664
F2429,854.6436,1.586,1.484,1.686,5512,94887,0.84,0.97,6,1,121109
F2430,854.6436,4.558,4.457,4.642,5512,131542,1.0,0.93,13,1,156845
F2431,820.0711,4.558,4.525,4.6,5137,24600,1.0,0.84,5,1,32530
F2432,854.7243,1.51,1.426,1.611,5513,473734,0.95,0.95,28,1,504179
F2433,820.5213,4.558,4.474,4.659,5139,554066,1.0,0.97,42,1,580291
F2434,855.5665,4.474,4.381,4.575,5517,90673,1.0,0.9,7,1,114720
F2435,804.6014,1.973,1.872,2.074,4914,2774973,1.0,0.99,105,1,2799973
F2436,855.7378,1.476,1.4,1.577,5523,1298315,0.95,0.86,85,1,1325968
F2437,804.6344,1.484,1.434,1.526,4916,44193,1.0,0.76,6,1,62098
F2438,804.6344,1.56,1.526,1.602,4916,47241,1.0,0.94,8,1,61007
F2439,804.6484,1.501,1.468,1.543,4917,27266,0.71,0.84,6,1,37729
F2440,856.5758,4.499,4.398,4.6,5526,631462,1.0,1.0,46,1,659199
F2441,856.5849,3.539,3.463,3.632,5527,91153,1.0,0.79,7,1,114425
F2442,780.6111,1.543,1.451,1.644,4597,272530,1.0,0.96,9,1,297755
F2443,780.6111,4.558,4.525,4.592,4597,33925,0.74,0.87,3,1,41496
F2444,804.6573,1.577,1.552,1.661,4918,39112,0.89,0.85,5,1,54460
F2445,804.6573,1.956,1.855,2.04,4918,133662,1.0,0.93,12,1,157938
F2446,804.6573,4.735,4.659,4.777,4918,78483,1.0,0.92,10,1,95378
F2447,820.5502,3.506,3.404,3.606,5141,410258,0.74,0.99,13,1,438898
F2448,820.5502,8.912,7.8,9.493,5141,3767603,0.74,0.97,3,1,3969768
F2449,780.6746,1.602,1.569,1.644,4602,20255,1.0,0.94,5,1,28816
F2450,856.6325,1.543,1.468,1.586,5529,55610,0.81,0.94,6,1,73866
F2451,856.6325,4.533,4.44,4.735,5529,118175,0.82,0.93,6,1,154986
F2452,856.7412,1.484,1.392,1.586,5531,854396,1.0,0.88,56,1,882865
F2453,780.6945,1.535,1.484,1.586,4603,86765,1.0,0.98,4,1,106697
F2454,780.6945,4.693,4.592,4.752,4603,201541,1.0,0.92,9,1,235073
F2455,781.507,1.998,1.931,2.082,4606,346600,1.0,0.9,38,1,364461
F2456,781.507,3.017,2.933,3.118,4606,197299,1.0,0.99,17,1,220298
F2457,805.551,4.558,4.516,4.659,4925,1365753,1.0,0.96,111,1,1383753
F2458,857.5849,1.569,1.484,1.661,5536,70225,1.0,0.85,3,1,92380
F2459,857.5849,3.531,3.472,3.632,5536,69670,0.98,0.94,4,1,91646
F2460,857.5849,4.507,4.406,4.583,5536,318489,1.0,0.98,20,1,341220
F2461,805.5697,1.552,1.468,1.636,4926,467084,1.0,0.98,3,1,621969
F2462,857.7526,1.468,1.4,1.569,5540,1099401,1.0,0.87,79,1,1127963
F2463,781.5547,1.526,1.434,1.628,4607,817810,0.8,0.94,4,1,968965
F2464,781.5547,4.701,4.6,4.802,4607,3946726,0.95,0.93,20,1,4104179
F2465,781.5897,1.67,1.628,1.712,4608,32107,0.98,0.95,8,1,43111
F2466,781.5897,2.714,2.613,2.815,4608,231656,1.0,0.96,13,1,257419
F2467,781.5897,4.533,4.44,4.592,4608,129522,1.0,0.94,13,1,145082
F2468,805.5928,1.552,1.518,1.577,4928,91898,1.0,0.97,17,1,94746
F2469,805.5928,2.066,2.032,2.108,4928,84653,1.0,0.97,11,1,94656
F2470,781.605,4.701,4.626,4.794,4609,182613,0.86,0.9,16,1,204896
F2471,858.6386,1.939,1.863,2.006,5547,50755,0.72,0.98,5,1,69506
F2472,805.6031,1.981,1.88,2.066,4929,1195166,1.0,0.99,85,1,1212872
F2473,858.7553,1.476,1.4,1.577,5549,729352,1.0,0.9,52,1,754583
F2474,781.6139,5.004,4.903,5.106,4610,759982,1.0,0.99,52,1,789036
F2475,859.524,1.628,1.569,1.712,5550,70704,1.0,0.98,6,1,89446
F2476,781.6231,1.577,1.484,1.653,4611,56999,1.0,0.86,5,1,80076
F2477,805.6137,1.594,1.56,1.619,4930,27289,0.85,0.91,5,1,39706
F2478,805.6137,4.979,4.878,5.063,4930,94415,0.88,0.98,7,1,118454
F2479,805.627,1.535,1.451,1.628,4931,98318,0.89,0.85,5,1,124127
F2480,781.6934,4.693,4.651,4.726,4615,29265,1.0,0.9,6,1,40383
F2481,859.573,4.036,3.935,4.137,5553,3083611,1.0,0.99,196,1,3108611
F2482,781.9865,3.48,3.404,3.573,4617,170735,1.0,0.76,16,1,190510
F2483,859.5896,3.918,3.893,3.952,5554,37245,1.0,0.85,9,1,45249
F2484,820.5912,2.049,1.948,2.15,5143,9688434,1.0,1.0,121,1,9777096
F2485,860.6607,1.594,1.518,1.686,5566,58358,0.95,0.76,4,1,78974
F2486,860.6607,1.922,1.821,2.023,5566,210166,1.0,0.98,12,1,236561
F2487,782.5171,2.006,1.906,2.108,4621,240506,1.0,1.0,15,1,266237
F2488,782.5171,2.815,2.714,2.916,4621,151693,0.99,0.95,8,1,176396
F2489,782.5171,3.522,3.421,3.623,4621,211146,1.0,0.99,14,1,237843
F2490,782.5171,4.583,4.525,4.684,4621,115117,1.0,0.75,10,1,138003
F2491,860.7662,1.493,1.409,1.594,5569,478455,1.0,0.89,32,1,502851
F2492,820.6136,2.697,2.646,2.756,5144,101342,0.97,0.97,6,1,115345
F2493,820.6136,4.55,4.449,4.651,5144,1257349,1.0,1.0,54,1,1293363
F2494,782.5641,4.575,4.474,4.676,4622,66955598,1.0,0.98,1510,1,67010305
F2495,820.6349,1.526,1.451,1.619,5145,70550,0.97,0.78,7,1,92994
F2496,820.6349,4.726,4.626,4.802,5145,322854,1.0,0.9,23,1,349873
F2497,861.0328,1.535,1.493,1.628,5573,111632,1.0,0.71,12,1,127279
F2498,861.0784,4.019,3.918,4.112,5574,532736,1.0,0.92,36,1,559772
F2499,782.591,1.577,1.493,1.67,4624,52040,0.76,0.75,5,1,75599
F2500,782.591,2.748,2.706,2.823,4624,64982,0.74,0.97,7,1,82879
F2501,820.6513,1.628,1.526,1.712,5146,139841,1.0,0.91,11,1,164631
F2502,820.6513,2.057,1.956,2.158,5146,637038,1.0,1.0,44,1,663977
F2503,820.6513,4.769,4.726,4.811,5146,18646,0.87,0.82,5,1,29671
F2504,859.6247,3.994,3.926,4.086,5556,209849,1.0,0.87,16,1,237176
F2505,820.6634,4.566,4.466,4.626,5147,90860,1.0,0.88,8,1,115416
F2506,820.735,1.501,1.409,1.602,5150,474810,1.0,0.91,31,1,502204
F2507,820.735,2.057,1.981,2.108,5150,189911,0.97,0.98,21,1,201959
F2508,861.6212,1.543,1.442,1.644,5577,459932,1.0,0.98,4,1,596727
F2509,859.766,1.476,1.4,1.577,5559,413244,1.0,0.88,28,1,438346
F2510,821.0036,3.775,3.674,3.859,5151,104573,1.0,0.87,9,1,128256
F2511,860.0754,4.028,3.926,4.129,5560,2790243,1.0,0.98,179,1,2815243
F2512,861.6527,1.619,1.577,1.72,5578,72233,0.83,0.87,5,1,96616
F2513,861.6527,1.922,1.821,2.023,5578,114471,0.79,0.96,5,1,144220
F2514,821.0595,3.506,3.404,3.598,5152,276219,1.0,0.96,22,1,304940
F2515,782.6218,4.566,4.525,4.575,4626,781849,1.0,0.71,172,1,788849
F2516,861.6799,1.552,1.459,1.653,5579,88404,1.0,0.98,5,1,113580
F2517,860.5567,4.583,4.525,4.659,5562,41276,0.91,0.77,5,1,60958
F2518,861.7696,1.518,1.426,1.611,5580,228080,1.0,0.97,16,1,251389
F2519,821.5212,4.566,4.491,4.668,5154,277333,1.0,0.97,23,1,300119
F2520,821.5212,5.097,5.021,5.181,5154,81533,0.97,0.98,7,1,102314
F2521,862.0494,3.994,3.918,4.129,5581,112921,1.0,0.72,8,1,139032
F2522,862.5452,3.96,3.935,3.994,5582,22817,0.74,0.99,5,1,32269
F2523,862.5452,4.701,4.6,4.802,5582,157971,1.0,0.89,9,1,184166
F2524,860.5737,4.036,3.935,4.137,5563,1521057,1.0,0.99,92,1,1546057
F2525,821.5648,3.48,3.379,3.581,5157,594922,1.0,1.0,37,1,623154
